seizure_id,date,year,month,state,district,latitude,longitude,drug_type,quantity_kg,agency
SZ005694,2018-02-01,2018,2,Mizoram,Lunglei,23.0453,92.8213,Methamphetamine,3.7,Coast Guard
SZ005695,2024-01-20,2024,1,Gujarat,Ahmedabad,22.497,71.4016,Methamphetamine,13.03,BSF
SZ005696,2023-06-24,2023,6,Rajasthan,Jodhpur,26.6198,73.5609,Cannabis (Ganja),347.13,NCB
SZ005697,2022-01-01,2022,1,Mizoram,Aizawl,23.5415,92.7461,Heroin,0.71,Customs
SZ005698,2023-05-19,2023,5,Madhya Pradesh,Indore,22.9136,77.9587,Methamphetamine,6.76,DRI
SZ005699,2022-09-07,2022,9,Madhya Pradesh,Gwalior,22.7134,79.1299,Heroin,2.55,State Police
SZ005700,2020-12-24,2020,12,Uttar Pradesh,Varanasi,26.6827,80.9168,Methamphetamine,2.73,State Police
SZ005701,2021-05-18,2021,5,Gujarat,Ahmedabad,22.1402,71.2402,Charas/Hashish,1.87,Customs
SZ005702,2019-10-16,2019,10,Bihar,Muzaffarpur,25.6988,85.2733,Cannabis (Ganja),281.99,Coast Guard
SZ005703,2023-11-21,2023,11,Punjab,Ferozepur,31.9031,75.027,Methamphetamine,16.92,State Police
SZ005704,2019-03-22,2019,3,Mizoram,Aizawl,23.8705,93.6227,Methamphetamine,1.16,Coast Guard
SZ005705,2020-11-15,2020,11,Rajasthan,Jaisalmer,26.5396,74.7831,Poppy Husk,36.91,NCB
SZ005706,2020-07-20,2020,7,Gujarat,Surat,22.93,71.5995,Charas/Hashish,1.98,State Police
SZ005707,2019-11-11,2019,11,Delhi,East Delhi,29.3627,76.6624,Cannabis (Ganja),275.59,NCB
SZ005708,2020-07-14,2020,7,Punjab,Tarn Taran,31.0255,74.8282,Heroin,0.91,Customs
SZ005709,2019-01-26,2019,1,Delhi,South Delhi,28.2306,76.9699,Heroin,1.64,State Police
SZ005710,2024-08-19,2024,8,West Bengal,North 24 Parganas,23.3572,87.9482,Heroin,5.63,NCB
SZ005711,2020-03-07,2020,3,Karnataka,Bengaluru Urban,16.0717,75.5448,Poppy Husk,97.38,State Police
SZ005712,2021-02-22,2021,2,Rajasthan,Kota,27.7009,73.7121,Heroin,0.35,NCB
SZ005713,2023-05-01,2023,5,Haryana,Faridabad,28.3603,75.9546,Cannabis (Ganja),51.02,Customs
SZ005714,2021-01-06,2021,1,Mizoram,Aizawl,22.4113,93.6833,Methamphetamine,2.33,BSF
SZ005715,2022-03-09,2022,3,Gujarat,Bhavnagar,21.6773,71.2646,Pharmaceutical Opioids,2.64,NCB
SZ005716,2022-11-26,2022,11,Manipur,Imphal West,23.8603,94.5043,Cannabis (Ganja),64.81,NCB
SZ005717,2023-02-22,2023,2,Gujarat,Kutch,22.5978,71.9353,Opium,5.82,NCB
SZ005718,2020-07-14,2020,7,West Bengal,Kolkata,23.4608,87.6119,Heroin,1.54,NCB
SZ005719,2024-09-21,2024,9,Delhi,New Delhi,28.9551,77.1307,Methamphetamine,5.42,State Police
SZ005720,2018-08-14,2018,8,Haryana,Gurugram,29.5771,76.6404,Methamphetamine,1.18,State Police
SZ005721,2024-02-24,2024,2,Madhya Pradesh,Bhopal,23.3464,78.9801,Heroin,2.93,State Police
SZ005722,2022-04-23,2022,4,Karnataka,Bengaluru Urban,15.9292,76.3424,Heroin,3.39,State Police
SZ005723,2018-02-25,2018,2,Haryana,Faridabad,29.4631,76.1512,Pharmaceutical Opioids,56.93,NCB
SZ005724,2019-02-18,2019,2,Odisha,Cuttack,21.2299,85.0439,Cannabis (Ganja),274.83,Coast Guard
SZ005725,2023-04-27,2023,4,Andhra Pradesh,Vijayawada,15.5934,79.7763,Methamphetamine,2.17,BSF
SZ005726,2024-12-16,2024,12,Maharashtra,Mumbai,20.1266,75.7604,Cannabis (Ganja),183.0,NCB
SZ005727,2023-10-23,2023,10,Madhya Pradesh,Gwalior,23.2283,78.1251,Cannabis (Ganja),292.02,State Police
SZ005728,2024-07-04,2024,7,Rajasthan,Kota,27.7054,74.4727,Methamphetamine,2.49,State Police
SZ005729,2020-08-03,2020,8,Punjab,Tarn Taran,30.7785,74.8167,MDMA,1.97,State Police
SZ005730,2022-06-15,2022,6,Manipur,Chandel,24.6668,94.5055,Charas/Hashish,11.23,NCB
SZ005731,2020-03-24,2020,3,Punjab,Tarn Taran,31.9473,74.5411,MDMA,0.53,NCB
SZ005732,2022-06-12,2022,6,Punjab,Ludhiana,31.7788,74.6608,Cannabis (Ganja),80.4,NCB
SZ005733,2022-05-24,2022,5,Mizoram,Aizawl,22.9999,93.5257,MDMA,4.04,State Police
SZ005734,2021-02-01,2021,2,Bihar,Muzaffarpur,25.7885,84.7533,Cocaine,1.31,State Police
SZ005735,2021-05-16,2021,5,Bihar,Patna,24.3619,85.2482,Charas/Hashish,2.25,State Police
SZ005736,2023-10-02,2023,10,Jammu and Kashmir,Poonch,33.0025,76.6551,MDMA,0.32,State Police
SZ005737,2024-06-25,2024,6,Delhi,East Delhi,28.1608,76.5803,Cannabis (Ganja),184.41,NCB
SZ005738,2018-12-09,2018,12,Gujarat,Ahmedabad,21.6309,71.4307,Opium,0.97,State Police
SZ005739,2023-03-27,2023,3,Odisha,Bhubaneswar,21.3741,85.1692,Cannabis (Ganja),158.53,NCB
SZ005740,2022-06-13,2022,6,Gujarat,Bhavnagar,21.5124,70.9834,MDMA,0.15,State Police
SZ005741,2022-02-01,2022,2,West Bengal,Kolkata,23.0196,88.4988,Pharmaceutical Opioids,20.75,State Police
SZ005742,2024-11-01,2024,11,Punjab,Tarn Taran,31.2199,75.4479,Cannabis (Ganja),8.95,State Police
SZ005743,2020-01-09,2020,1,Rajasthan,Barmer,27.8181,74.7054,Heroin,1.56,State Police
SZ005744,2024-09-18,2024,9,Uttar Pradesh,Lucknow,26.3209,80.1758,MDMA,1.45,NCB
SZ005745,2020-11-05,2020,11,Assam,Guwahati,26.5461,92.9585,Cocaine,2.89,Customs
SZ005746,2022-09-02,2022,9,Karnataka,Belagavi,15.9206,74.9184,Charas/Hashish,6.13,NCB
SZ005747,2021-10-19,2021,10,Delhi,East Delhi,28.8179,76.9853,Methamphetamine,2.39,Customs
SZ005748,2018-07-19,2018,7,Punjab,Ferozepur,30.9361,75.5221,Heroin,3.21,Customs
SZ005749,2019-04-24,2019,4,Madhya Pradesh,Indore,22.2022,78.6362,Heroin,6.39,State Police
SZ005750,2022-02-01,2022,2,Manipur,Chandel,25.1843,93.9875,Heroin,5.14,State Police
SZ005751,2020-05-12,2020,5,Telangana,Warangal,17.5278,78.3108,Methamphetamine,3.53,NCB
SZ005752,2018-03-12,2018,3,Manipur,Imphal East,23.9482,93.613,Charas/Hashish,2.04,Customs
SZ005753,2018-02-13,2018,2,West Bengal,Malda,23.0246,88.5036,Ketamine,2.39,NCB
SZ005754,2022-04-13,2022,4,Odisha,Bhubaneswar,21.5204,84.5174,Methamphetamine,0.97,NCB
SZ005755,2019-02-15,2019,2,Uttar Pradesh,Ghaziabad,26.9407,80.7207,Cannabis (Ganja),299.56,NCB
SZ005756,2020-07-07,2020,7,Mizoram,Aizawl,22.8746,93.6219,Charas/Hashish,0.95,State Police
SZ005757,2018-08-05,2018,8,Telangana,Khammam,18.1972,78.4122,Ketamine,4.54,State Police
SZ005758,2018-09-06,2018,9,Rajasthan,Kota,27.7303,74.4766,Heroin,2.67,Customs
SZ005759,2022-03-25,2022,3,Karnataka,Mysuru,15.6421,76.2035,Cannabis (Ganja),85.53,State Police
SZ005760,2022-04-26,2022,4,West Bengal,Malda,23.191,88.5924,Methamphetamine,5.64,State Police
SZ005761,2021-07-14,2021,7,Kerala,Thiruvananthapuram,11.2678,76.3223,Cannabis (Ganja),130.55,BSF
SZ005762,2023-10-05,2023,10,Punjab,Gurdaspur,31.6045,75.4901,Methamphetamine,11.52,NCB
SZ005763,2018-04-05,2018,4,Haryana,Karnal,29.5449,76.1845,Methamphetamine,3.03,State Police
SZ005764,2022-07-10,2022,7,Jammu and Kashmir,Srinagar,34.479,77.0249,Poppy Husk,230.55,NCB
SZ005765,2023-09-27,2023,9,Haryana,Karnal,28.7898,76.0194,Heroin,5.49,Customs
SZ005766,2020-08-07,2020,8,Manipur,Imphal West,24.4411,93.4581,Methamphetamine,27.79,NCB
SZ005767,2023-10-13,2023,10,Odisha,Koraput,20.5778,84.8981,Methamphetamine,8.1,NCB
SZ005768,2019-06-01,2019,6,Rajasthan,Bikaner,27.0794,74.0431,Heroin,3.75,NCB
SZ005769,2020-12-09,2020,12,Assam,Guwahati,26.3463,92.6233,Pharmaceutical Opioids,8.4,NCB
SZ005770,2024-04-19,2024,4,Tamil Nadu,Tirunelveli,10.9587,79.4429,Heroin,2.64,NCB
SZ005771,2018-07-07,2018,7,Delhi,South Delhi,28.3584,76.3632,Heroin,1.8,State Police
SZ005772,2022-11-19,2022,11,Tamil Nadu,Chennai,10.4298,78.1651,Opium,19.43,Customs
SZ005773,2018-03-10,2018,3,Delhi,North West Delhi,28.387,76.6433,MDMA,0.4,NCB
SZ005774,2020-01-20,2020,1,Maharashtra,Thane,19.4666,75.9779,Poppy Husk,23.31,NCB
SZ005775,2022-03-03,2022,3,Gujarat,Ahmedabad,22.01,71.8213,Heroin,1.89,State Police
SZ005776,2019-02-24,2019,2,Rajasthan,Jaisalmer,26.7055,75.0004,Heroin,2.78,DRI
SZ005777,2019-03-14,2019,3,Andhra Pradesh,Guntur,16.0756,79.2573,Heroin,7.95,Customs
SZ005778,2021-10-06,2021,10,Punjab,Amritsar,30.5684,76.023,Charas/Hashish,3.47,BSF
SZ005779,2019-10-21,2019,10,Mizoram,Aizawl,23.0382,93.3318,Cannabis (Ganja),2.55,Customs
SZ005780,2021-07-17,2021,7,Manipur,Imphal West,24.5079,94.5591,Pharmaceutical Opioids,1.93,State Police
SZ005781,2024-06-12,2024,6,Karnataka,Mangaluru,15.4259,75.2363,Charas/Hashish,0.1,NCB
SZ005782,2021-01-24,2021,1,Manipur,Chandel,24.8717,94.1052,Heroin,5.97,NCB
SZ005783,2024-04-27,2024,4,Gujarat,Porbandar,21.6495,71.7832,Charas/Hashish,12.69,Customs
SZ005784,2024-10-03,2024,10,Manipur,Imphal West,24.4267,93.3058,Ketamine,2.87,State Police
SZ005785,2018-04-18,2018,4,Gujarat,Kutch,22.4811,71.4547,Heroin,9.68,Customs
SZ005786,2019-10-20,2019,10,Rajasthan,Barmer,26.3106,74.0381,Charas/Hashish,6.98,State Police
SZ005787,2022-11-10,2022,11,Andhra Pradesh,Guntur,16.4073,79.3357,Cocaine,2.82,NCB
SZ005788,2022-10-13,2022,10,Jammu and Kashmir,Poonch,34.2738,76.6244,Methamphetamine,5.35,BSF
SZ005789,2024-04-05,2024,4,West Bengal,Nadia,22.8573,88.2413,Methamphetamine,1.54,Customs
SZ005790,2023-08-09,2023,8,Haryana,Sirsa,29.7866,76.7307,Ketamine,4.11,Customs
SZ005791,2020-08-02,2020,8,Karnataka,Mysuru,15.0696,75.1854,Cannabis (Ganja),71.11,Customs
SZ005792,2021-08-14,2021,8,Manipur,Chandel,24.6613,93.5264,Methamphetamine,4.25,DRI
SZ005793,2018-12-22,2018,12,Punjab,Ferozepur,30.8691,75.4814,Pharmaceutical Opioids,2.78,NCB
SZ005794,2018-04-08,2018,4,Punjab,Amritsar,31.7527,75.1457,Heroin,2.95,State Police
SZ005795,2019-12-07,2019,12,Rajasthan,Barmer,26.761,74.5643,Pharmaceutical Opioids,6.25,NCB
SZ005796,2022-07-27,2022,7,Delhi,South Delhi,28.4442,77.1801,Poppy Husk,264.48,BSF
SZ005797,2024-02-04,2024,2,Odisha,Koraput,21.5552,84.6528,Cannabis (Ganja),46.92,BSF
SZ005798,2020-07-26,2020,7,Gujarat,Bhavnagar,22.8462,71.5,Pharmaceutical Opioids,0.23,BSF
SZ005799,2023-12-03,2023,12,Manipur,Imphal West,24.1889,93.2032,Cannabis (Ganja),125.59,BSF
SZ005800,2022-09-10,2022,9,Assam,Dibrugarh,26.6949,92.2677,Methamphetamine,2.71,NCB
SZ005801,2022-01-09,2022,1,Maharashtra,Mumbai,20.476,76.0887,Cannabis (Ganja),36.9,Customs
SZ005802,2022-05-08,2022,5,Manipur,Churachandpur,24.6294,93.4701,Cannabis (Ganja),0.67,State Police
SZ005803,2020-05-02,2020,5,Karnataka,Mangaluru,15.4799,74.9564,Charas/Hashish,2.14,State Police
SZ005804,2021-11-27,2021,11,Odisha,Cuttack,20.6169,85.7452,Heroin,1.43,NCB
SZ005805,2024-06-15,2024,6,Mizoram,Champhai,23.4983,92.1912,Charas/Hashish,15.42,NCB
SZ005806,2021-09-16,2021,9,Gujarat,Surat,21.7503,71.2314,Pharmaceutical Opioids,19.97,State Police
SZ005807,2022-08-24,2022,8,West Bengal,Malda,23.5578,87.4522,Heroin,3.75,Customs
SZ005808,2022-04-09,2022,4,Rajasthan,Bikaner,26.8642,73.6857,Cannabis (Ganja),72.11,State Police
SZ005809,2023-01-05,2023,1,Mizoram,Lunglei,23.8331,93.3917,Cannabis (Ganja),77.83,Coast Guard
SZ005810,2023-12-07,2023,12,Rajasthan,Bikaner,27.4743,74.85,Methamphetamine,1.56,State Police
SZ005811,2019-02-23,2019,2,Manipur,Imphal East,25.1624,94.0438,Methamphetamine,16.12,State Police
SZ005812,2018-10-22,2018,10,Delhi,East Delhi,28.724,77.2248,Ketamine,2.58,Customs
SZ005813,2022-03-06,2022,3,Odisha,Koraput,20.8167,85.7162,Heroin,2.14,BSF
SZ005814,2021-07-26,2021,7,Assam,Dibrugarh,25.965,92.3858,Cannabis (Ganja),55.51,BSF
SZ005815,2023-10-18,2023,10,Maharashtra,Nagpur,20.433,75.4955,Heroin,1.52,NCB
SZ005816,2022-10-16,2022,10,Tamil Nadu,Madurai,10.6973,78.8068,Cannabis (Ganja),34.31,DRI
SZ005817,2022-08-07,2022,8,Karnataka,Mysuru,15.451,75.3059,Charas/Hashish,12.56,State Police
SZ005818,2021-06-22,2021,6,Gujarat,Ahmedabad,22.6269,70.5881,Methamphetamine,14.11,State Police
SZ005819,2024-08-23,2024,8,Delhi,East Delhi,29.1111,77.8509,Methamphetamine,11.67,State Police
SZ005820,2023-11-15,2023,11,Rajasthan,Jaisalmer,27.393,74.0553,MDMA,3.15,State Police
SZ005821,2022-06-17,2022,6,Jammu and Kashmir,Baramulla,33.0039,77.3513,Heroin,1.1,State Police
SZ005822,2023-04-23,2023,4,Gujarat,Ahmedabad,22.2992,71.4149,Cannabis (Ganja),3.96,NCB
SZ005823,2024-07-18,2024,7,Assam,Dibrugarh,26.2046,92.886,Heroin,7.79,NCB
SZ005824,2024-03-06,2024,3,Kerala,Kollam,11.6201,76.5561,Heroin,3.38,NCB
SZ005825,2021-07-23,2021,7,Bihar,Patna,25.5907,85.7151,Heroin,9.09,BSF
SZ005826,2022-05-17,2022,5,Mizoram,Aizawl,23.7022,92.2473,Cannabis (Ganja),1.27,DRI
SZ005827,2018-02-23,2018,2,Bihar,Patna,24.7639,85.9239,Opium,24.96,State Police
SZ005828,2024-03-21,2024,3,Assam,Karimganj,26.9855,93.4401,Methamphetamine,5.16,Coast Guard
SZ005829,2024-11-10,2024,11,Gujarat,Kutch,22.3319,70.6834,Cocaine,0.24,Customs
SZ005830,2021-10-25,2021,10,Uttar Pradesh,Varanasi,26.9591,81.6697,Heroin,4.16,NCB
SZ005831,2021-08-14,2021,8,Punjab,Amritsar,31.7941,75.0575,Opium,21.43,NCB
SZ005832,2020-08-16,2020,8,Karnataka,Mangaluru,15.0892,74.9751,Opium,13.72,NCB
SZ005833,2023-01-10,2023,1,Delhi,New Delhi,28.6071,76.5045,Heroin,2.72,NCB
SZ005834,2018-02-25,2018,2,Odisha,Ganjam,21.4984,84.4706,Methamphetamine,4.64,State Police
SZ005835,2020-07-08,2020,7,Gujarat,Bhavnagar,21.6566,71.7971,Methamphetamine,9.64,NCB
SZ005836,2018-05-15,2018,5,Gujarat,Kutch,22.6501,71.1442,MDMA,3.18,BSF
SZ005837,2019-11-23,2019,11,Kerala,Kollam,11.453,76.6515,Heroin,2.96,Customs
SZ005838,2020-08-27,2020,8,Delhi,North West Delhi,28.5224,77.5276,Cannabis (Ganja),14.22,State Police
SZ005839,2023-08-17,2023,8,Punjab,Ludhiana,31.0017,75.1131,Heroin,1.72,NCB
SZ005840,2024-09-04,2024,9,Bihar,Muzaffarpur,24.9544,85.4385,Opium,6.26,State Police
SZ005841,2023-02-03,2023,2,Manipur,Chandel,24.2084,93.7339,Heroin,3.29,NCB
SZ005842,2022-07-17,2022,7,West Bengal,Malda,23.5382,87.7262,Cannabis (Ganja),21.98,State Police
SZ005843,2021-08-06,2021,8,Jammu and Kashmir,Jammu,34.1031,76.8137,Cannabis (Ganja),6.66,State Police
SZ005844,2024-04-20,2024,4,Punjab,Ludhiana,31.2386,74.574,Cannabis (Ganja),32.06,State Police
SZ005845,2024-09-26,2024,9,Telangana,Nizamabad,18.6944,79.1201,Heroin,1.87,NCB
SZ005846,2018-10-25,2018,10,Tamil Nadu,Coimbatore,10.5933,77.9528,Methamphetamine,1.47,Customs
SZ005847,2020-07-21,2020,7,Rajasthan,Kota,26.5408,73.9602,Methamphetamine,2.44,BSF
SZ005848,2019-01-15,2019,1,Manipur,Churachandpur,24.3708,94.6822,Heroin,8.72,State Police
SZ005849,2019-04-23,2019,4,West Bengal,North 24 Parganas,22.5344,88.6495,Ketamine,5.69,State Police
SZ005850,2024-11-27,2024,11,Karnataka,Bengaluru Urban,15.6012,75.2616,Opium,12.33,State Police
SZ005851,2021-02-20,2021,2,Madhya Pradesh,Gwalior,23.6549,79.1267,Opium,3.65,NCB
SZ005852,2018-03-04,2018,3,Delhi,South Delhi,28.733,76.7654,Cannabis (Ganja),28.98,NCB
SZ005853,2018-11-11,2018,11,Haryana,Karnal,29.5975,76.3466,Heroin,3.37,Customs
SZ005854,2018-01-20,2018,1,Bihar,Muzaffarpur,25.3218,84.9453,Heroin,0.34,NCB
SZ005855,2019-12-07,2019,12,Punjab,Ludhiana,30.4681,75.4091,Cannabis (Ganja),115.01,State Police
SZ005856,2024-04-01,2024,4,Andhra Pradesh,Vijayawada,15.7526,80.3648,Heroin,2.09,NCB
SZ005857,2018-02-17,2018,2,Bihar,Bhagalpur,25.8889,84.6387,Methamphetamine,0.64,BSF
SZ005858,2018-09-24,2018,9,Gujarat,Ahmedabad,22.7829,70.6375,Heroin,2.49,Customs
SZ005859,2018-04-12,2018,4,Mizoram,Aizawl,23.507,92.7957,Cannabis (Ganja),125.71,State Police
SZ005860,2021-08-27,2021,8,Karnataka,Mysuru,15.9315,75.5725,Opium,47.12,State Police
SZ005861,2021-07-04,2021,7,Rajasthan,Barmer,26.348,74.6699,Heroin,7.59,BSF
SZ005862,2021-05-16,2021,5,Rajasthan,Jodhpur,26.8828,74.9687,Poppy Husk,370.88,NCB
SZ005863,2023-07-09,2023,7,Delhi,North West Delhi,28.32,77.8591,Methamphetamine,0.05,Customs
SZ005864,2023-02-12,2023,2,Manipur,Imphal East,25.3886,93.5462,Heroin,0.47,NCB
SZ005865,2020-06-11,2020,6,Kerala,Thiruvananthapuram,10.3708,76.3243,Pharmaceutical Opioids,2.38,State Police
SZ005866,2022-10-16,2022,10,Rajasthan,Jodhpur,26.6841,73.9453,Opium,10.76,Coast Guard
SZ005867,2022-05-23,2022,5,West Bengal,Malda,22.3515,87.1499,Ketamine,2.4,NCB
SZ005868,2021-01-05,2021,1,Punjab,Ferozepur,30.4996,74.5493,Methamphetamine,10.23,NCB
SZ005869,2020-08-01,2020,8,Mizoram,Lunglei,23.0469,92.7503,Pharmaceutical Opioids,5.9,NCB
SZ005870,2022-08-05,2022,8,Tamil Nadu,Chennai,10.9328,79.4567,Cannabis (Ganja),58.83,State Police
SZ005871,2022-03-21,2022,3,Jammu and Kashmir,Jammu,34.0263,75.9016,Pharmaceutical Opioids,1.29,State Police
SZ005872,2020-12-20,2020,12,Assam,Cachar,25.9775,93.2224,Charas/Hashish,10.06,NCB
SZ005873,2019-11-23,2019,11,Mizoram,Champhai,22.4892,93.3631,Pharmaceutical Opioids,1.82,DRI
SZ005874,2024-05-06,2024,5,Maharashtra,Thane,19.4365,76.1191,Cannabis (Ganja),36.22,NCB
SZ005875,2019-12-18,2019,12,Uttar Pradesh,Ghaziabad,27.5668,81.66,Pharmaceutical Opioids,19.67,NCB
SZ005876,2021-05-19,2021,5,Assam,Karimganj,26.6798,92.7947,Methamphetamine,3.55,Customs
SZ005877,2023-05-22,2023,5,Manipur,Chandel,25.2493,94.3352,Ketamine,0.8,BSF
SZ005878,2022-12-03,2022,12,Rajasthan,Jodhpur,27.381,74.3527,Charas/Hashish,17.95,Customs
SZ005879,2019-12-27,2019,12,Gujarat,Kutch,22.1974,71.2429,Heroin,8.77,State Police
SZ005880,2018-07-01,2018,7,Punjab,Amritsar,30.9934,75.2765,Charas/Hashish,1.72,State Police
SZ005881,2021-01-10,2021,1,Jammu and Kashmir,Srinagar,33.2039,75.9678,Pharmaceutical Opioids,17.25,NCB
SZ005882,2019-03-05,2019,3,Rajasthan,Jaisalmer,26.8247,73.8262,Heroin,1.02,State Police
SZ005883,2020-05-17,2020,5,Jammu and Kashmir,Jammu,33.9704,76.2309,Cannabis (Ganja),2.01,State Police
SZ005884,2022-07-22,2022,7,Kerala,Kollam,10.6815,76.1291,Cannabis (Ganja),155.8,Customs
SZ005885,2024-04-23,2024,4,Andhra Pradesh,Guntur,16.188,79.9323,Poppy Husk,22.61,State Police
SZ005886,2022-04-17,2022,4,Karnataka,Mysuru,15.3699,76.0494,Ketamine,2.23,NCB
SZ005887,2020-02-01,2020,2,Gujarat,Ahmedabad,22.2458,70.732,Opium,5.68,BSF
SZ005888,2019-06-08,2019,6,Tamil Nadu,Madurai,10.8995,78.8175,Ketamine,1.39,State Police
SZ005889,2019-11-20,2019,11,Jammu and Kashmir,Baramulla,34.3744,76.4513,MDMA,1.42,NCB
SZ005890,2022-12-08,2022,12,Telangana,Nizamabad,18.4491,78.555,Charas/Hashish,3.89,State Police
SZ005891,2020-10-03,2020,10,Bihar,Gaya,24.8074,86.0159,Heroin,3.26,BSF
SZ005892,2019-05-22,2019,5,Jammu and Kashmir,Poonch,34.4269,76.9327,Cannabis (Ganja),178.12,State Police
SZ005893,2018-07-09,2018,7,Rajasthan,Barmer,26.2298,74.1704,Pharmaceutical Opioids,10.35,NCB
SZ005894,2023-05-05,2023,5,Rajasthan,Jaisalmer,27.3599,73.7252,Heroin,1.21,NCB
SZ005895,2019-07-02,2019,7,Jammu and Kashmir,Baramulla,33.106,76.0389,Charas/Hashish,6.13,NCB
SZ005896,2020-04-12,2020,4,Manipur,Chandel,24.47,93.3655,Cannabis (Ganja),80.63,State Police
SZ005897,2018-12-25,2018,12,Bihar,Bhagalpur,24.8766,85.9144,Cannabis (Ganja),174.47,BSF
SZ005898,2020-12-15,2020,12,Delhi,South Delhi,28.0601,76.3817,Cocaine,5.31,Customs
SZ005899,2020-09-26,2020,9,Manipur,Chandel,24.5048,93.2426,Heroin,4.94,NCB
SZ005900,2021-05-24,2021,5,Bihar,Patna,25.8092,85.1037,Pharmaceutical Opioids,1.96,Customs
SZ005901,2022-08-20,2022,8,Uttar Pradesh,Varanasi,26.2409,81.0971,Cannabis (Ganja),40.49,Customs
SZ005902,2018-02-27,2018,2,Maharashtra,Mumbai,19.0704,75.9023,Charas/Hashish,15.77,Customs
SZ005903,2019-07-25,2019,7,Punjab,Gurdaspur,31.236,75.3563,Opium,28.59,State Police
SZ005904,2020-06-07,2020,6,Manipur,Imphal East,24.2867,93.7092,Cannabis (Ganja),94.16,State Police
SZ005905,2023-10-13,2023,10,Kerala,Kozhikode,11.4492,76.9307,Heroin,6.8,BSF
SZ005906,2019-11-19,2019,11,Delhi,South Delhi,28.8924,77.8972,Cocaine,0.11,NCB
SZ005907,2019-05-01,2019,5,Uttar Pradesh,Kanpur,27.4225,80.8313,Methamphetamine,0.77,State Police
SZ005908,2024-12-07,2024,12,Andhra Pradesh,Anantapur,16.5282,80.1757,Opium,44.38,BSF
SZ005909,2020-06-26,2020,6,Punjab,Gurdaspur,30.4062,75.6133,MDMA,0.2,NCB
SZ005910,2023-07-23,2023,7,Rajasthan,Jodhpur,27.0918,73.4376,Cannabis (Ganja),19.82,Coast Guard
SZ005911,2020-04-18,2020,4,Kerala,Thiruvananthapuram,11.3904,76.2159,Poppy Husk,112.54,Coast Guard
SZ005912,2020-09-12,2020,9,Assam,Guwahati,25.7877,92.7772,Cannabis (Ganja),122.26,State Police
SZ005913,2023-02-14,2023,2,Gujarat,Kutch,22.1981,70.9208,Cannabis (Ganja),148.46,NCB
SZ005914,2020-02-24,2020,2,Delhi,North West Delhi,28.3175,76.5086,Pharmaceutical Opioids,4.45,Customs
SZ005915,2024-05-27,2024,5,Jammu and Kashmir,Srinagar,33.881,76.8019,Opium,1.19,State Police
SZ005916,2018-06-08,2018,6,Karnataka,Bengaluru Urban,16.0391,76.1647,Methamphetamine,1.67,State Police
SZ005917,2018-08-26,2018,8,Mizoram,Champhai,23.6872,93.0176,Heroin,0.89,BSF
SZ005918,2023-09-21,2023,9,Jammu and Kashmir,Jammu,34.1065,76.2617,Heroin,2.29,State Police
SZ005919,2018-09-17,2018,9,Haryana,Gurugram,29.3562,75.4431,MDMA,1.77,Customs
SZ005920,2021-02-21,2021,2,Odisha,Koraput,21.6406,84.6607,Charas/Hashish,34.64,State Police
SZ005921,2019-04-13,2019,4,Gujarat,Kutch,21.7143,70.8286,Heroin,1.88,NCB
SZ005922,2018-07-24,2018,7,Delhi,North West Delhi,27.9751,76.5762,Cannabis (Ganja),210.0,Coast Guard
SZ005923,2018-01-18,2018,1,Manipur,Churachandpur,25.2952,94.1782,Cannabis (Ganja),66.08,Customs
SZ005924,2023-03-16,2023,3,Manipur,Chandel,25.3409,93.6624,Heroin,3.52,State Police
SZ005925,2022-09-11,2022,9,Uttar Pradesh,Varanasi,26.5532,81.322,Heroin,0.63,State Police
SZ005926,2021-10-12,2021,10,Uttar Pradesh,Varanasi,27.2706,80.4819,Methamphetamine,3.52,Customs
SZ005927,2022-01-13,2022,1,Maharashtra,Nashik,19.9202,75.2426,Heroin,1.07,Coast Guard
SZ005928,2020-04-14,2020,4,Delhi,New Delhi,28.2305,77.5216,Methamphetamine,15.42,State Police
SZ005929,2020-07-22,2020,7,Telangana,Khammam,18.1791,78.501,Heroin,5.18,NCB
SZ005930,2018-02-14,2018,2,Punjab,Ludhiana,30.6044,75.8424,Methamphetamine,0.64,NCB
SZ005931,2023-02-08,2023,2,Madhya Pradesh,Gwalior,22.703,78.0741,Heroin,3.58,State Police
SZ005932,2023-01-06,2023,1,Andhra Pradesh,Guntur,15.178,79.2514,Methamphetamine,4.2,NCB
SZ005933,2020-02-18,2020,2,Punjab,Gurdaspur,30.4096,75.929,Cocaine,7.24,NCB
SZ005934,2018-12-12,2018,12,Gujarat,Bhavnagar,22.6679,70.8548,Cannabis (Ganja),261.35,Customs
SZ005935,2019-01-04,2019,1,Rajasthan,Bikaner,26.7043,74.7839,Heroin,0.87,BSF
SZ005936,2018-03-01,2018,3,Telangana,Hyderabad,17.6879,79.4953,Opium,12.74,DRI
SZ005937,2018-12-14,2018,12,Delhi,North West Delhi,28.0138,77.107,Heroin,2.32,NCB
SZ005938,2022-09-10,2022,9,Manipur,Imphal West,24.6506,94.3648,Opium,51.16,BSF
SZ005939,2021-12-22,2021,12,Gujarat,Kutch,21.6342,70.649,Charas/Hashish,4.96,State Police
SZ005940,2021-08-17,2021,8,Assam,Dibrugarh,25.8185,92.8309,Charas/Hashish,0.66,State Police
